"x","y"
63.2710724282078,67.5779130014125
88.9043792199809,77.7679816663731
52.7058971859515,6.57824030891061
80.6441914748866,92.800455392804
97.9269729913212,89.3084261806216
20.6650644189212,20.4625865872949
37.9677390379366,21.3539096193854
99.9950024662539,25.6547660517972
4.15777800651267,96.9940036274493
33.1093603977934,39.5967243371997
15.3056199708953,51.5211380920373
44.7229349315166,77.4281713371165
38.5152718748432,6.39533685566857
38.7701589416247,19.8905482140835
97.7942261167336,57.2094078122173
65.4471245554741,99.3361863205209
66.7795328448992,5.25764639186673
19.4673180058599,15.6126074152999
83.5696407533251,97.6808976249304
50.7215557917953,91.3758199068252
78.1900660244282,66.010070016142
98.6431267804001,97.2924853796139
79.0205737329088,82.1650549636688
84.6839339262806,50.8964894097298
43.7526990200859,54.7883523255587
73.3179728069808,77.5835129562765
98.3476388759445,51.3317650733516
52.4707550005987,72.6594210523181
92.4244383117184,92.8411742146127
13.856811282225,72.3357012304477
44.3641307752114,54.8389173543546
35.7296395353042,99.7932957061566
87.0990255596116,57.535076668486
26.4260296900757,19.3008638028987
14.7752190500032,87.4999149367213
45.4435229639057,99.1470731715672
20.7626738895196,88.7433397939894
58.2552695975173,30.8138352204114
32.1631487191189,73.2862906656228
52.2524619605392,35.1905795969069
18.3123870715499,68.3997304216027
12.1984223152976,52.0299086978193
22.8219491608907,19.7829281045124
93.146446044324,77.3552795585711
50.7114845365286,81.894662009785
61.5676914718933,29.7902439273894
57.9195576650091,11.892245417228
92.7462637494318,82.499956471147
96.1666194340214,84.2686825655401
56.829983510077,87.7357341405004
25.4498472078703,49.4248857966159
39.7233575002756,27.5984097570181
75.2667074310593,37.4077905225568
30.0222017602064,26.1632616342977
99.3566364969593,64.6999338888563
22.3306561065838,52.2096299070399
57.381321470486,64.0967075335793
58.5771060122643,89.1607019763906
27.4229148253798,98.9417973323725
53.9190275289584,48.785611734027
31.3514016687404,48.5682539979462
69.6096173240803,10.937434081221
66.9060840678867,61.0348443656694
88.9802926569246,18.4294511119369
8.86087959841825,20.7097348312382
1.66135434783064,75.0153138216119
