"x","y"
28.3406917341053,71.2582422569394
53.711410657037,64.0988357509486
32.3203190197237,29.6655212463811
55.538396996446,83.9511402088683
53.6831845708657,83.7716112071648
95.7320235543884,14.8466371453833
15.244119420182,70.5366733407136
6.60311628482305,45.2778353630565
14.0212573029567,38.9707997809164
28.1053390239831,34.0777568873018
41.7826798672322,66.6374614783563
89.8389086034149,5.6263794391416
41.8449652777053,65.9173744197469
99.3185149084311,62.8000314813107
68.699233505642,57.385969899362
98.2703504480887,70.3230666441377
89.4616204490885,85.7220141494181
47.1024527116679,88.1703565653879
49.200456783874,51.2886598941404
81.8943354997318,76.8098637098446
91.1779063774738,24.0894887465984
64.1566342595033,28.9013106056955
11.2213875125162,60.5595747418702
74.5474640419707,94.0145664340816
72.6385640746448,21.2330040927045
5.10823834175244,87.7528014923446
73.5848251935095,35.528475331841
90.6660104037728,44.1991513599642
97.1068662982434,25.5581185959745
40.1504672868177,20.3512981960084
77.0490304555278,24.0801235293038
68.2977512995712,49.3563463720493
86.6514011814725,58.0306968677323
67.1419668921735,98.5115558437537
79.3884904955048,30.5578571276274
26.3212721352465,86.8757423800416
8.03252156171948,40.0965158024337
20.6860547191463,50.8461106370669
9.43697367468849,32.0217268476263
74.2722110759933,11.853758741403
80.2882884345017,74.4599927305244
16.8050489765592,94.9650950920768
99.6125831999816,33.5520516696852
96.0440419584047,66.1998492949642
38.8716585785151,42.6016632991377
28.5564978609327,23.5271218158305
45.1666864792351,94.5498770817649
23.1315639230888,91.8804603174794
24.54010006506,47.3743643923663
71.1616075322963,92.8401035384741
35.8348088278435,75.3268108537886
3.73131060437299,8.58196627651341
38.1236356718,79.3997070055921
14.7414149455726,87.0973212840036
44.0418301376048,69.3278954874258
57.2040910597425,80.8592779678293
76.9350542882457,14.6699275807478
71.9688278143294,52.1271843931172
80.8413521714974,92.7370984766167
92.9221780966036,28.7202065992169
1.59066521842033,43.1122176414356
85.1872602070216,63.0368943081703
5.70715038641356,31.9436060469598
95.0356448132079,17.4811459302437
82.5330170511734,39.2067682531197
51.6069143167697,68.6313105635345
77.8252116828226,66.6609489107504
46.3030675428454,82.0183215253055
56.2837725614663,88.2625499987043
94.023601379944,61.9172238362953
19.9076706531923,39.4246092981193
48.7973072556779,38.7863552102353
85.4885079327505,84.4066692392807
38.7937027565204,57.4130130580161
38.6695832991973,6.16073554847389
39.0394467636943,80.6604345426895
91.4748688095715,32.8330472505186
10.5106897987425,97.5741244307719
99.2113113931846,84.2087767466437
17.3487882225309,42.2851493768394
19.0709155031946,46.6321520216297
35.0118318567984,24.5949499390554
46.4331691958942,93.8813914167695
53.1152501043398,86.1511645156424
2.78350473148748,91.0558254339267
98.9645809724461,39.8388853708748
83.4985237580258,78.7294186912477
3.03591136191972,80.9607560543809
82.1729036038741,43.2694913442247
16.959735953249,28.7586637719069
86.6666556461714,15.6254398138262
58.446150950389,60.17953892285
27.7973076310009,53.2776474400889
1.81724676722661,61.3099794620648
63.2937115526292,86.7799406629056
37.8833429084625,83.1468565156683
80.0667294012383,9.08975578378886
84.968369754497,48.553665606305
23.7257427356672,99.0506434484851
64.2790271993726,20.5801870625
15.7515272949822,81.772398003377
39.7431296184659,58.3831611860078
1.30916511686519,28.3496778521221
93.0704745224211,36.783645401476
48.4783151333686,79.6446550590917
33.2432527970523,5.75206756498665
65.7682607364841,38.2225602336694
95.304939764319,63.2904841420241
23.8621190835256,13.0683765416034
72.9179437458515,39.8205645873677
84.342561790254,96.5727420607582
21.7102705584839,74.7014426118694
80.7247736195568,39.7154589174315
55.0811330964789,94.1112498333678
43.3905895501375,7.22104492946528
61.2168489408214,9.19212307711132
11.7480766088702,13.8207315993495
15.0099465129897,85.4042477870826
55.4101511579938,99.4619428594597
50.9966082759202,90.7806954530533
35.6507335028145,61.990348051535
85.7703122722451,12.5451917194296
40.0777848598082,63.4199915761128
64.4305869783275,61.235663281288
44.5348178150598,78.7733604435343
63.5716943447478,88.1244161901996
23.3433465417475,65.2889583003707
49.560672407737,84.397834420437
36.6708463404793,92.3585246200673
69.8353693482932,71.5544848912396
32.7993436770048,33.9491146258079
77.8218959865626,39.6341967547778
46.0196982929483,40.1615543509834
92.1341306122486,88.102425146848
61.6393826787826,4.30316790379584
10.9356344086118,68.1995353943203
61.7650637035258,21.1102819603402
39.4732050599996,85.9495386471972
